path,file_id,sequence_id,participant_id,phrase
landmarks/101.parquet,101,20329,2,underspecify
landmarks/101.parquet,101,20330,2,uptown
landmarks/101.parquet,101,20331,2,able
landmarks/101.parquet,101,20332,2,additive
landmarks/101.parquet,101,20333,2,breach
landmarks/101.parquet,101,20334,2,brown
landmarks/101.parquet,101,20335,2,caution
landmarks/101.parquet,101,20336,2,contrition
landmarks/101.parquet,101,20337,2,culmination
landmarks/101.parquet,101,20338,2,decal
landmarks/101.parquet,101,20339,2,delightful
landmarks/101.parquet,101,20340,2,evenhandedness
landmarks/101.parquet,101,20341,2,falsifying
landmarks/101.parquet,101,20342,2,ferment
landmarks/101.parquet,101,20343,2,fewer
landmarks/101.parquet,101,20344,2,final
landmarks/101.parquet,101,20345,2,fishes
landmarks/101.parquet,101,20346,2,freedom
landmarks/101.parquet,101,20347,2,frequency
landmarks/101.parquet,101,20348,2,friendless
landmarks/101.parquet,101,20349,2,fusion
landmarks/101.parquet,101,20350,2,generate
landmarks/101.parquet,101,20351,2,gritty
landmarks/101.parquet,101,20352,2,ground
landmarks/101.parquet,101,20353,2,happily
landmarks/101.parquet,101,20354,2,hungriest
landmarks/101.parquet,101,20355,2,hour
landmarks/101.parquet,101,20356,2,iterative
landmarks/101.parquet,101,20357,2,lox
landmarks/101.parquet,101,20358,2,mummy
landmarks/101.parquet,101,20359,2,manure
landmarks/101.parquet,101,20360,2,nighty
landmarks/101.parquet,101,20361,2,odorous
landmarks/101.parquet,101,20362,2,phantom
landmarks/101.parquet,101,20363,2,quantity
landmarks/101.parquet,101,20364,2,radial
landmarks/101.parquet,101,20365,2,sample
landmarks/101.parquet,101,20366,2,slowly
landmarks/101.parquet,101,20367,2,spouting
landmarks/101.parquet,101,20368,2,shock
landmarks/101.parquet,101,20369,2,spurious
landmarks/101.parquet,101,20370,2,suffixes
landmarks/101.parquet,101,20371,2,terrific
landmarks/101.parquet,101,20372,2,truth
landmarks/101.parquet,101,20373,2,warm
landmarks/101.parquet,101,20374,2,zoned
landmarks/101.parquet,101,20375,2,bahhari
landmarks/101.parquet,101,20376,2,burridge
landmarks/101.parquet,101,20377,2,chan
landmarks/101.parquet,101,20378,2,garcia
landmarks/101.parquet,101,20379,2,khoa
landmarks/101.parquet,101,20380,2,nguyen
landmarks/101.parquet,101,20381,2,mark
landmarks/101.parquet,101,20382,2,romanowski
landmarks/101.parquet,101,20383,2,willoughby
landmarks/101.parquet,101,20384,2,beijing
landmarks/101.parquet,101,20385,2,bunnerong
landmarks/101.parquet,101,20386,2,cabramatta
landmarks/101.parquet,101,20387,2,egypt
landmarks/101.parquet,101,20388,2,ezra
landmarks/101.parquet,101,20389,2,iroquois
landmarks/101.parquet,101,20390,2,jakarta
landmarks/101.parquet,101,20391,2,hamburg
landmarks/101.parquet,101,20392,2,nunawading
landmarks/101.parquet,101,20393,2,somalia
landmarks/101.parquet,101,20394,2,tokyo
landmarks/101.parquet,101,20395,2,yarra
landmarks/101.parquet,101,20396,2,wurundjeri
landmarks/101.parquet,101,20401,2,abcdefghijklmnopqrstuvwxyz
landmarks/101.parquet,101,20404,2,antecedent
landmarks/101.parquet,101,20405,2,antifascist
landmarks/101.parquet,101,20406,2,cooperate
landmarks/101.parquet,101,20407,2,describe
landmarks/101.parquet,101,20408,2,disdain
landmarks/101.parquet,101,20409,2,embolden
landmarks/101.parquet,101,20410,2,entrap
landmarks/101.parquet,101,20411,2,extraverted
landmarks/101.parquet,101,20412,2,foreground
landmarks/101.parquet,101,20413,2,implicit
landmarks/101.parquet,101,20414,2,indecent
landmarks/101.parquet,101,20415,2,interlude
landmarks/101.parquet,101,20416,2,irrational
landmarks/101.parquet,101,20417,2,misnomer
landmarks/101.parquet,101,20418,2,nonevent
landmarks/101.parquet,101,20419,2,overeager
landmarks/101.parquet,101,20420,2,predetermined
landmarks/101.parquet,101,20421,2,reintroduce
landmarks/101.parquet,101,20422,2,semiconductor
landmarks/101.parquet,101,20423,2,stripey
landmarks/101.parquet,101,20424,2,subsume
landmarks/101.parquet,101,20425,2,superdiverse
landmarks/101.parquet,101,20426,2,telepathic
landmarks/101.parquet,101,20427,2,transcontinental
landmarks/101.parquet,101,20428,2,unsure
landmarks/101.parquet,101,20429,2,underspecify
landmarks/101.parquet,101,20430,2,uptown
landmarks/101.parquet,101,20431,2,able
landmarks/101.parquet,101,20432,2,additive
landmarks/101.parquet,101,20433,2,breach
landmarks/101.parquet,101,20434,2,brown
landmarks/101.parquet,101,20435,2,caution
landmarks/101.parquet,101,20436,2,contrition
landmarks/101.parquet,101,20437,2,culmination
landmarks/101.parquet,101,20438,2,decal
landmarks/101.parquet,101,20439,2,delightful
landmarks/101.parquet,101,20440,2,evenhandedness
landmarks/101.parquet,101,20441,2,falsifying
landmarks/101.parquet,101,20442,2,ferment
landmarks/101.parquet,101,20443,2,fewer
landmarks/101.parquet,101,20444,2,final
landmarks/101.parquet,101,20445,2,fishes
landmarks/101.parquet,101,20446,2,freedom
landmarks/101.parquet,101,20447,2,frequency
landmarks/101.parquet,101,20448,2,friendless
landmarks/101.parquet,101,20449,2,fusion
landmarks/101.parquet,101,20450,2,generate
landmarks/101.parquet,101,20451,2,gritty
landmarks/101.parquet,101,20452,2,ground
landmarks/101.parquet,101,20453,2,happily
landmarks/101.parquet,101,20454,2,hungriest
landmarks/101.parquet,101,20455,2,hour
landmarks/101.parquet,101,20456,2,iterative
landmarks/101.parquet,101,20457,2,lox
landmarks/101.parquet,101,20458,2,mummy
landmarks/101.parquet,101,20459,2,manure
landmarks/101.parquet,101,20460,2,nighty
landmarks/101.parquet,101,20461,2,odorous
landmarks/101.parquet,101,20462,2,phantom
landmarks/101.parquet,101,20463,2,quantity
landmarks/101.parquet,101,20464,2,radial
landmarks/101.parquet,101,20465,2,sample
landmarks/101.parquet,101,20466,2,slowly
landmarks/101.parquet,101,20467,2,spouting
landmarks/101.parquet,101,20468,2,shock
landmarks/101.parquet,101,20469,2,spurious
landmarks/101.parquet,101,20470,2,suffixes
landmarks/101.parquet,101,20471,2,terrific
landmarks/101.parquet,101,20472,2,truth
landmarks/101.parquet,101,20473,2,warm
landmarks/101.parquet,101,20474,2,zoned
landmarks/101.parquet,101,20475,2,bahhari
landmarks/101.parquet,101,20476,2,burridge
landmarks/101.parquet,101,20477,2,chan
landmarks/101.parquet,101,20478,2,garcia
landmarks/101.parquet,101,20479,2,khoa
landmarks/101.parquet,101,20480,2,nguyen
landmarks/101.parquet,101,20481,2,mark
landmarks/101.parquet,101,20482,2,romanowski
landmarks/101.parquet,101,20483,2,willoughby
landmarks/101.parquet,101,20484,2,beijing
landmarks/101.parquet,101,20485,2,bunnerong
landmarks/101.parquet,101,20486,2,cabramatta
landmarks/101.parquet,101,20487,2,egypt
landmarks/101.parquet,101,20488,2,ezra
landmarks/101.parquet,101,20489,2,iroquois
landmarks/101.parquet,101,20490,2,jakarta
landmarks/101.parquet,101,20491,2,hamburg
landmarks/101.parquet,101,20492,2,nunawading
landmarks/101.parquet,101,20493,2,somalia
landmarks/101.parquet,101,20494,2,tokyo
landmarks/101.parquet,101,20495,2,yarra
landmarks/101.parquet,101,20496,2,wurundjeri
landmarks/101.parquet,101,20501,2,abcdefghijklmnopqrstuvwxyz
landmarks/101.parquet,101,20504,2,antecedent
landmarks/101.parquet,101,20505,2,antifascist
landmarks/101.parquet,101,20506,2,cooperate
landmarks/101.parquet,101,20507,2,describe
landmarks/101.parquet,101,20508,2,disdain
landmarks/101.parquet,101,20509,2,embolden
landmarks/101.parquet,101,20510,2,entrap
landmarks/101.parquet,101,20511,2,extraverted
landmarks/101.parquet,101,20512,2,foreground
landmarks/101.parquet,101,20513,2,implicit
landmarks/101.parquet,101,20514,2,indecent
landmarks/101.parquet,101,20515,2,interlude
landmarks/101.parquet,101,20516,2,irrational
landmarks/101.parquet,101,20517,2,misnomer
landmarks/101.parquet,101,20518,2,nonevent
landmarks/101.parquet,101,20519,2,overeager
landmarks/101.parquet,101,20520,2,predetermined
landmarks/101.parquet,101,20521,2,reintroduce
landmarks/101.parquet,101,20522,2,semiconductor
landmarks/101.parquet,101,20523,2,stripey
landmarks/101.parquet,101,20524,2,subsume
landmarks/101.parquet,101,20525,2,superdiverse
landmarks/101.parquet,101,20526,2,telepathic
landmarks/101.parquet,101,20527,2,transcontinental
landmarks/101.parquet,101,20528,2,unsure
landmarks/101.parquet,101,20529,2,underspecify
landmarks/101.parquet,101,20530,2,uptown
landmarks/101.parquet,101,20531,2,able
landmarks/101.parquet,101,20532,2,additive
landmarks/101.parquet,101,20533,2,breach
landmarks/101.parquet,101,20534,2,brown
landmarks/101.parquet,101,20535,2,caution
landmarks/101.parquet,101,20536,2,contrition
landmarks/101.parquet,101,20537,2,culmination
landmarks/101.parquet,101,20538,2,decal
landmarks/101.parquet,101,20539,2,delightful
landmarks/101.parquet,101,20540,2,evenhandedness
landmarks/101.parquet,101,20541,2,falsifying
landmarks/101.parquet,101,20542,2,ferment
landmarks/101.parquet,101,20543,2,fewer
landmarks/101.parquet,101,20544,2,final
landmarks/101.parquet,101,20545,2,fishes
landmarks/101.parquet,101,20546,2,freedom
landmarks/101.parquet,101,20547,2,frequency
landmarks/101.parquet,101,20548,2,friendless
landmarks/101.parquet,101,20549,2,fusion
landmarks/101.parquet,101,20550,2,generate
landmarks/101.parquet,101,20551,2,gritty
landmarks/101.parquet,101,20552,2,ground
landmarks/101.parquet,101,20553,2,happily
landmarks/101.parquet,101,20554,2,hungriest
landmarks/101.parquet,101,20555,2,hour
landmarks/101.parquet,101,20556,2,iterative
landmarks/101.parquet,101,20557,2,lox
landmarks/101.parquet,101,20558,2,mummy
landmarks/101.parquet,101,20559,2,manure
landmarks/101.parquet,101,20560,2,nighty
landmarks/101.parquet,101,20561,2,odorous
landmarks/101.parquet,101,20562,2,phantom
landmarks/101.parquet,101,20563,2,quantity
landmarks/101.parquet,101,20564,2,radial
landmarks/101.parquet,101,20565,2,sample
landmarks/101.parquet,101,20566,2,slowly
landmarks/101.parquet,101,20567,2,spouting
landmarks/101.parquet,101,20568,2,shock
landmarks/101.parquet,101,20569,2,spurious
landmarks/101.parquet,101,20570,2,suffixes
landmarks/101.parquet,101,20571,2,terrific
landmarks/101.parquet,101,20572,2,truth
landmarks/101.parquet,101,20573,2,warm
landmarks/101.parquet,101,20574,2,zoned
landmarks/101.parquet,101,20575,2,bahhari
landmarks/101.parquet,101,20576,2,burridge
landmarks/101.parquet,101,20577,2,chan
landmarks/101.parquet,101,20578,2,garcia
landmarks/101.parquet,101,20579,2,khoa
landmarks/101.parquet,101,20580,2,nguyen
landmarks/101.parquet,101,20581,2,mark
landmarks/101.parquet,101,20582,2,romanowski
landmarks/101.parquet,101,20583,2,willoughby
landmarks/101.parquet,101,20584,2,beijing
landmarks/101.parquet,101,20585,2,bunnerong
landmarks/101.parquet,101,20586,2,cabramatta
landmarks/101.parquet,101,20587,2,egypt
landmarks/101.parquet,101,20588,2,ezra
landmarks/101.parquet,101,20589,2,iroquois
landmarks/101.parquet,101,20590,2,jakarta
landmarks/101.parquet,101,20591,2,hamburg
landmarks/101.parquet,101,20592,2,nunawading
landmarks/101.parquet,101,20593,2,somalia
landmarks/101.parquet,101,20594,2,tokyo
landmarks/101.parquet,101,20595,2,yarra
landmarks/101.parquet,101,20596,2,wurundjeri
landmarks/101.parquet,101,20601,3,abcdefghijklmnopqrstuvwxyz
landmarks/101.parquet,101,20604,3,antecedent
landmarks/101.parquet,101,20605,3,antifascist
landmarks/101.parquet,101,20606,3,cooperate
landmarks/101.parquet,101,20607,3,describe
landmarks/101.parquet,101,20608,3,disdain
landmarks/101.parquet,101,20609,3,embolden
landmarks/101.parquet,101,20610,3,entrap
landmarks/101.parquet,101,20611,3,extraverted
landmarks/101.parquet,101,20612,3,foreground
landmarks/101.parquet,101,20613,3,implicit
landmarks/101.parquet,101,20614,3,indecent
landmarks/101.parquet,101,20615,3,interlude
landmarks/101.parquet,101,20616,3,irrational
landmarks/101.parquet,101,20617,3,misnomer
landmarks/101.parquet,101,20618,3,nonevent
landmarks/101.parquet,101,20619,3,overeager
landmarks/101.parquet,101,20620,3,predetermined
landmarks/101.parquet,101,20621,3,reintroduce
landmarks/101.parquet,101,20622,3,semiconductor
landmarks/101.parquet,101,20623,3,stripey
landmarks/101.parquet,101,20624,3,subsume
landmarks/101.parquet,101,20625,3,superdiverse
landmarks/101.parquet,101,20626,3,telepathic
landmarks/101.parquet,101,20627,3,transcontinental
landmarks/101.parquet,101,20628,3,unsure
landmarks/101.parquet,101,20629,3,underspecify
landmarks/101.parquet,101,20630,3,uptown
landmarks/101.parquet,101,20631,3,able
landmarks/101.parquet,101,20632,3,additive
landmarks/101.parquet,101,20633,3,breach
landmarks/101.parquet,101,20634,3,brown
landmarks/101.parquet,101,20635,3,caution
landmarks/101.parquet,101,20636,3,contrition
landmarks/101.parquet,101,20637,3,culmination
landmarks/101.parquet,101,20638,3,decal
landmarks/101.parquet,101,20639,3,delightful
landmarks/101.parquet,101,20640,3,evenhandedness
landmarks/101.parquet,101,20641,3,falsifying
landmarks/101.parquet,101,20642,3,ferment
landmarks/101.parquet,101,20643,3,fewer
landmarks/101.parquet,101,20644,3,final
landmarks/101.parquet,101,20645,3,fishes
landmarks/101.parquet,101,20646,3,freedom
landmarks/101.parquet,101,20647,3,frequency
landmarks/101.parquet,101,20648,3,friendless
landmarks/101.parquet,101,20649,3,fusion
landmarks/101.parquet,101,20650,3,generate
landmarks/101.parquet,101,20651,3,gritty
landmarks/101.parquet,101,20652,3,ground
landmarks/101.parquet,101,20653,3,happily
landmarks/101.parquet,101,20654,3,hungriest
landmarks/101.parquet,101,20655,3,hour
landmarks/101.parquet,101,20656,3,iterative
landmarks/101.parquet,101,20657,3,lox
landmarks/101.parquet,101,20658,3,mummy
landmarks/101.parquet,101,20659,3,manure
landmarks/101.parquet,101,20660,3,nighty
landmarks/101.parquet,101,20661,3,odorous
landmarks/101.parquet,101,20662,3,phantom
landmarks/101.parquet,101,20663,3,quantity
landmarks/101.parquet,101,20664,3,radial
landmarks/101.parquet,101,20665,3,sample
landmarks/101.parquet,101,20666,3,slowly
landmarks/101.parquet,101,20667,3,spouting
landmarks/101.parquet,101,20668,3,shock
landmarks/101.parquet,101,20669,3,spurious
landmarks/101.parquet,101,20670,3,suffixes
landmarks/101.parquet,101,20671,3,terrific
landmarks/101.parquet,101,20672,3,truth
landmarks/101.parquet,101,20673,3,warm
landmarks/101.parquet,101,20674,3,zoned
landmarks/101.parquet,101,20675,3,bahhari
landmarks/101.parquet,101,20676,3,burridge
landmarks/101.parquet,101,20677,3,chan
landmarks/101.parquet,101,20678,3,garcia
landmarks/101.parquet,101,20679,3,khoa
landmarks/101.parquet,101,20680,3,nguyen
landmarks/101.parquet,101,20681,3,mark
landmarks/101.parquet,101,20682,3,romanowski
landmarks/101.parquet,101,20683,3,willoughby
landmarks/101.parquet,101,20684,3,beijing
landmarks/101.parquet,101,20685,3,bunnerong
landmarks/101.parquet,101,20686,3,cabramatta
landmarks/101.parquet,101,20687,3,egypt
landmarks/101.parquet,101,20688,3,ezra
landmarks/101.parquet,101,20689,3,iroquois
landmarks/101.parquet,101,20690,3,jakarta
landmarks/101.parquet,101,20691,3,hamburg
landmarks/101.parquet,101,20692,3,nunawading
landmarks/101.parquet,101,20693,3,somalia
landmarks/101.parquet,101,20694,3,tokyo
landmarks/101.parquet,101,20695,3,yarra
landmarks/101.parquet,101,20696,3,wurundjeri
landmarks/101.parquet,101,20701,3,abcdefghijklmnopqrstuvwxyz
landmarks/101.parquet,101,20704,3,antecedent
landmarks/101.parquet,101,20705,3,antifascist
landmarks/101.parquet,101,20706,3,cooperate
landmarks/101.parquet,101,20707,3,describe
landmarks/101.parquet,101,20708,3,disdain
landmarks/101.parquet,101,20709,3,embolden
landmarks/101.parquet,101,20710,3,entrap
landmarks/101.parquet,101,20711,3,extraverted
landmarks/101.parquet,101,20712,3,foreground
landmarks/101.parquet,101,20713,3,implicit
landmarks/101.parquet,101,20714,3,indecent
landmarks/101.parquet,101,20715,3,interlude
landmarks/101.parquet,101,20716,3,irrational
landmarks/101.parquet,101,20717,3,misnomer
landmarks/101.parquet,101,20718,3,nonevent
landmarks/101.parquet,101,20719,3,overeager
landmarks/101.parquet,101,20720,3,predetermined
landmarks/101.parquet,101,20721,3,reintroduce
landmarks/101.parquet,101,20722,3,semiconductor
landmarks/101.parquet,101,20723,3,stripey
landmarks/101.parquet,101,20724,3,subsume
landmarks/101.parquet,101,20725,3,superdiverse
landmarks/101.parquet,101,20726,3,telepathic
landmarks/101.parquet,101,20727,3,transcontinental
landmarks/101.parquet,101,20728,3,unsure
landmarks/101.parquet,101,20729,3,underspecify
landmarks/101.parquet,101,20730,3,uptown
landmarks/101.parquet,101,20731,3,able
landmarks/101.parquet,101,20732,3,additive
landmarks/101.parquet,101,20733,3,breach
landmarks/101.parquet,101,20734,3,brown
landmarks/101.parquet,101,20735,3,caution
landmarks/101.parquet,101,20736,3,contrition
landmarks/101.parquet,101,20737,3,culmination
landmarks/101.parquet,101,20738,3,decal
landmarks/101.parquet,101,20739,3,delightful
landmarks/101.parquet,101,20740,3,evenhandedness
landmarks/101.parquet,101,20741,3,falsifying
landmarks/101.parquet,101,20742,3,ferment
landmarks/101.parquet,101,20743,3,fewer
landmarks/101.parquet,101,20744,3,final
landmarks/101.parquet,101,20745,3,fishes
landmarks/101.parquet,101,20746,3,freedom
landmarks/101.parquet,101,20747,3,frequency
landmarks/101.parquet,101,20748,3,friendless
landmarks/101.parquet,101,20749,3,fusion
landmarks/101.parquet,101,20750,3,generate
landmarks/101.parquet,101,20751,3,gritty
landmarks/101.parquet,101,20752,3,ground
landmarks/101.parquet,101,20753,3,happily
landmarks/101.parquet,101,20754,3,hungriest
landmarks/101.parquet,101,20755,3,hour
landmarks/101.parquet,101,20756,3,iterative
landmarks/101.parquet,101,20757,3,lox
landmarks/101.parquet,101,20758,3,mummy
landmarks/101.parquet,101,20759,3,manure
landmarks/101.parquet,101,20760,3,nighty
landmarks/101.parquet,101,20761,3,odorous
landmarks/101.parquet,101,20762,3,phantom
landmarks/101.parquet,101,20763,3,quantity
landmarks/101.parquet,101,20764,3,radial
landmarks/101.parquet,101,20765,3,sample
landmarks/101.parquet,101,20766,3,slowly
landmarks/101.parquet,101,20767,3,spouting
landmarks/101.parquet,101,20768,3,shock
landmarks/101.parquet,101,20769,3,spurious
landmarks/101.parquet,101,20770,3,suffixes
landmarks/101.parquet,101,20771,3,terrific
landmarks/101.parquet,101,20772,3,truth
landmarks/101.parquet,101,20773,3,warm
landmarks/101.parquet,101,20774,3,zoned
landmarks/101.parquet,101,20775,3,bahhari
landmarks/101.parquet,101,20776,3,burridge
landmarks/101.parquet,101,20777,3,chan
landmarks/101.parquet,101,20778,3,garcia
landmarks/101.parquet,101,20779,3,khoa
landmarks/101.parquet,101,20780,3,nguyen
landmarks/101.parquet,101,20781,3,mark
landmarks/101.parquet,101,20782,3,romanowski
landmarks/101.parquet,101,20783,3,willoughby
landmarks/101.parquet,101,20784,3,beijing
landmarks/101.parquet,101,20785,3,bunnerong
landmarks/101.parquet,101,20786,3,cabramatta
landmarks/101.parquet,101,20787,3,egypt
landmarks/101.parquet,101,20788,3,ezra
landmarks/101.parquet,101,20789,3,iroquois
landmarks/101.parquet,101,20790,3,jakarta
landmarks/101.parquet,101,20791,3,hamburg
landmarks/101.parquet,101,20792,3,nunawading
landmarks/101.parquet,101,20793,3,somalia
landmarks/101.parquet,101,20794,3,tokyo
landmarks/101.parquet,101,20795,3,yarra
landmarks/101.parquet,101,20796,3,wurundjeri
landmarks/101.parquet,101,20801,3,abcdefghijklmnopqrstuvwxyz
landmarks/101.parquet,101,20804,3,antecedent
landmarks/101.parquet,101,20805,3,antifascist
landmarks/101.parquet,101,20806,3,cooperate
landmarks/101.parquet,101,20807,3,describe
landmarks/101.parquet,101,20808,3,disdain
landmarks/101.parquet,101,20809,3,embolden
landmarks/101.parquet,101,20810,3,entrap
landmarks/101.parquet,101,20811,3,extraverted
landmarks/101.parquet,101,20812,3,foreground
landmarks/101.parquet,101,20813,3,implicit
landmarks/101.parquet,101,20814,3,indecent
landmarks/101.parquet,101,20815,3,interlude
landmarks/101.parquet,101,20816,3,irrational
landmarks/101.parquet,101,20817,3,misnomer
landmarks/101.parquet,101,20818,3,nonevent
landmarks/101.parquet,101,20819,3,overeager
landmarks/101.parquet,101,20820,3,predetermined
landmarks/101.parquet,101,20821,3,reintroduce
landmarks/101.parquet,101,20822,3,semiconductor
landmarks/101.parquet,101,20823,3,stripey
landmarks/101.parquet,101,20824,3,subsume
landmarks/101.parquet,101,20825,3,superdiverse
landmarks/101.parquet,101,20826,3,telepathic
landmarks/101.parquet,101,20827,3,transcontinental
landmarks/101.parquet,101,20828,3,unsure
landmarks/101.parquet,101,20829,3,underspecify
landmarks/101.parquet,101,20830,3,uptown
landmarks/101.parquet,101,20831,3,able
landmarks/101.parquet,101,20832,3,additive
landmarks/101.parquet,101,20833,3,breach
landmarks/101.parquet,101,20834,3,brown
landmarks/101.parquet,101,20835,3,caution
landmarks/101.parquet,101,20836,3,contrition
landmarks/101.parquet,101,20837,3,culmination
landmarks/101.parquet,101,20838,3,decal
landmarks/101.parquet,101,20839,3,delightful
landmarks/101.parquet,101,20840,3,evenhandedness
landmarks/101.parquet,101,20841,3,falsifying
landmarks/101.parquet,101,20842,3,ferment
landmarks/101.parquet,101,20843,3,fewer
landmarks/101.parquet,101,20844,3,final
landmarks/101.parquet,101,20845,3,fishes
landmarks/101.parquet,101,20846,3,freedom
landmarks/101.parquet,101,20847,3,frequency
landmarks/101.parquet,101,20848,3,friendless
landmarks/101.parquet,101,20849,3,fusion
landmarks/101.parquet,101,20850,3,generate
landmarks/101.parquet,101,20851,3,gritty
landmarks/101.parquet,101,20852,3,ground
landmarks/101.parquet,101,20853,3,happily
landmarks/101.parquet,101,20854,3,hungriest
landmarks/101.parquet,101,20855,3,hour
landmarks/101.parquet,101,20856,3,iterative
landmarks/101.parquet,101,20857,3,lox
landmarks/101.parquet,101,20858,3,mummy
landmarks/101.parquet,101,20859,3,manure
landmarks/101.parquet,101,20860,3,nighty
landmarks/101.parquet,101,20861,3,odorous
landmarks/101.parquet,101,20862,3,phantom
landmarks/101.parquet,101,20863,3,quantity
landmarks/101.parquet,101,20864,3,radial
landmarks/101.parquet,101,20865,3,sample
landmarks/101.parquet,101,20866,3,slowly
landmarks/101.parquet,101,20867,3,spouting
landmarks/101.parquet,101,20868,3,shock
landmarks/101.parquet,101,20869,3,spurious
landmarks/101.parquet,101,20870,3,suffixes
landmarks/101.parquet,101,20871,3,terrific
landmarks/101.parquet,101,20872,3,truth
landmarks/101.parquet,101,20873,3,warm
landmarks/101.parquet,101,20874,3,zoned
landmarks/101.parquet,101,20875,3,bahhari
landmarks/101.parquet,101,20876,3,burridge
landmarks/101.parquet,101,20877,3,chan
landmarks/101.parquet,101,20878,3,garcia
landmarks/101.parquet,101,20879,3,khoa
landmarks/101.parquet,101,20880,3,nguyen
landmarks/101.parquet,101,20881,3,mark
landmarks/101.parquet,101,20882,3,romanowski
landmarks/101.parquet,101,20883,3,willoughby
landmarks/101.parquet,101,20884,3,beijing
landmarks/101.parquet,101,20885,3,bunnerong
landmarks/101.parquet,101,20886,3,cabramatta
landmarks/101.parquet,101,20887,3,egypt
landmarks/101.parquet,101,20888,3,ezra
landmarks/101.parquet,101,20889,3,iroquois
landmarks/101.parquet,101,20890,3,jakarta
landmarks/101.parquet,101,20891,3,hamburg
landmarks/101.parquet,101,20892,3,nunawading
landmarks/101.parquet,101,20893,3,somalia
landmarks/101.parquet,101,20894,3,tokyo
landmarks/101.parquet,101,20895,3,yarra
landmarks/101.parquet,101,20896,3,wurundjeri
landmarks/101.parquet,101,20901,4,abcdefghijklmnopqrstuvwxyz
landmarks/101.parquet,101,20904,4,antecedent
landmarks/101.parquet,101,20905,4,antifascist
landmarks/101.parquet,101,20906,4,cooperate
landmarks/101.parquet,101,20907,4,describe
landmarks/101.parquet,101,20908,4,disdain
landmarks/101.parquet,101,20909,4,embolden
landmarks/101.parquet,101,20910,4,entrap
landmarks/101.parquet,101,20911,4,extraverted
landmarks/101.parquet,101,20912,4,foreground
landmarks/101.parquet,101,20913,4,implicit
landmarks/101.parquet,101,20914,4,indecent
landmarks/101.parquet,101,20915,4,interlude
landmarks/101.parquet,101,20916,4,irrational
landmarks/101.parquet,101,20917,4,misnomer
landmarks/101.parquet,101,20918,4,nonevent
landmarks/101.parquet,101,20919,4,overeager
landmarks/101.parquet,101,20920,4,predetermined
landmarks/101.parquet,101,20921,4,reintroduce
landmarks/101.parquet,101,20922,4,semiconductor
landmarks/101.parquet,101,20923,4,stripey
landmarks/101.parquet,101,20924,4,subsume
landmarks/101.parquet,101,20925,4,superdiverse
landmarks/101.parquet,101,20926,4,telepathic
landmarks/101.parquet,101,20927,4,transcontinental
landmarks/101.parquet,101,20928,4,unsure
landmarks/101.parquet,101,20929,4,underspecify
landmarks/101.parquet,101,20930,4,uptown
landmarks/101.parquet,101,20931,4,able
landmarks/101.parquet,101,20932,4,additive
landmarks/101.parquet,101,20933,4,breach
landmarks/101.parquet,101,20934,4,brown
landmarks/101.parquet,101,20935,4,caution
landmarks/101.parquet,101,20936,4,contrition
landmarks/101.parquet,101,20937,4,culmination
landmarks/101.parquet,101,20938,4,decal
landmarks/101.parquet,101,20939,4,delightful
landmarks/101.parquet,101,20940,4,evenhandedness
landmarks/101.parquet,101,20941,4,falsifying
landmarks/101.parquet,101,20942,4,ferment
landmarks/101.parquet,101,20943,4,fewer
landmarks/101.parquet,101,20944,4,final
landmarks/101.parquet,101,20945,4,fishes
landmarks/101.parquet,101,20946,4,freedom
landmarks/101.parquet,101,20947,4,frequency
landmarks/101.parquet,101,20948,4,friendless
landmarks/101.parquet,101,20949,4,fusion
landmarks/101.parquet,101,20950,4,generate
landmarks/101.parquet,101,20951,4,gritty
landmarks/101.parquet,101,20952,4,ground
landmarks/101.parquet,101,20953,4,happily
landmarks/101.parquet,101,20954,4,hungriest
landmarks/101.parquet,101,20955,4,hour
landmarks/101.parquet,101,20956,4,iterative
landmarks/101.parquet,101,20957,4,lox
landmarks/101.parquet,101,20958,4,mummy
landmarks/101.parquet,101,20959,4,manure
landmarks/101.parquet,101,20960,4,nighty
landmarks/101.parquet,101,20961,4,odorous
landmarks/101.parquet,101,20962,4,phantom
landmarks/101.parquet,101,20963,4,quantity
landmarks/101.parquet,101,20964,4,radial
landmarks/101.parquet,101,20965,4,sample
landmarks/101.parquet,101,20966,4,slowly
landmarks/101.parquet,101,20967,4,spouting
landmarks/101.parquet,101,20968,4,shock
landmarks/101.parquet,101,20969,4,spurious
landmarks/101.parquet,101,20970,4,suffixes
landmarks/101.parquet,101,20971,4,terrific
landmarks/101.parquet,101,20972,4,truth
landmarks/101.parquet,101,20973,4,warm
landmarks/101.parquet,101,20974,4,zoned
landmarks/101.parquet,101,20975,4,bahhari
landmarks/101.parquet,101,20976,4,burridge
landmarks/101.parquet,101,20977,4,chan
landmarks/101.parquet,101,20978,4,garcia
landmarks/101.parquet,101,20979,4,khoa
landmarks/101.parquet,101,20980,4,nguyen
landmarks/101.parquet,101,20981,4,mark
landmarks/101.parquet,101,20982,4,romanowski
landmarks/101.parquet,101,20983,4,willoughby
landmarks/101.parquet,101,20984,4,beijing
landmarks/101.parquet,101,20985,4,bunnerong
landmarks/101.parquet,101,20986,4,cabramatta
landmarks/101.parquet,101,20987,4,egypt
landmarks/101.parquet,101,20988,4,ezra
landmarks/101.parquet,101,20989,4,iroquois
landmarks/101.parquet,101,20990,4,jakarta
